Title,Date,URL,Tags,AdS/CFT,BTZ black hole,BTZ black holes,MERA,RT formula,Renyi entropy,bit thread,black holes,bulk geometry,cMERA,continuous tensor network,einstein equations,emergent space-time geometry,entanglement of assistance,entanglement of purification,entanglement renormalization,geodesics,geometry of entangled states,hawking radiation,holographic code,holographic duality,holographic entanglement,holographic shadow,holography,hyperbolic lattices,quantum bit threads,quantum circuit,quantum computer,quantum error-correcting code,quantum information theory,quantum machine learning,random quantum circuits,stabilizer state,tensor network,tensor networks,tensor networks in machine learning,traversable wormhole,traversable wormholes,Topic
Generalized Einstein-Rosen bridge inside black holes,12.2023,https://arxiv.org/pdf/2312.15870v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Gravitational Lensing of Spherically Symmetric Black Holes in Dark Matter Halos,12.2023,https://arxiv.org/pdf/2312.15760v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Polygamy relations for tripartite and multipartite quantum systems,12.2023,https://arxiv.org/pdf/2312.15683v2,['entanglement of assistance'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Thermodynamics and dynamics of coupled complex SYK models,12.2023,https://arxiv.org/pdf/2312.14644v2,"['black holes', 'holographic duality']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Thermodynamics and Holography of Three-dimensional Accelerating black holes,12.2023,https://arxiv.org/pdf/2312.13718v2,"['black holes', 'holography']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Distributed Quantum Neural Networks via Partitioned Features Encoding,12.2023,https://arxiv.org/pdf/2312.13650v2,['quantum machine learning'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Entanglement of edge modes in (very) strongly correlated topological insulators,12.2023,https://arxiv.org/pdf/2312.13598v2,['quantum information theory'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Estimating Trotter Approximation Errors to Optimize Hamiltonian Partitioning for Lower Eigenvalue Errors,12.2023,https://arxiv.org/pdf/2312.13282v2,['quantum computer'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Three-body encounters in black hole discs around a supermassive black hole: The disc velocity dispersion and the Keplerian tidal field determine the eccentricity and spin-orbit alignment of gravitational wave mergers,12.2023,https://arxiv.org/pdf/2312.13281v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
The role of data embedding in equivariant quantum convolutional neural networks,12.2023,https://arxiv.org/pdf/2312.13250v2,['quantum machine learning'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Polylogarithmic-depth controlled-NOT gates without ancilla qubits,12.2023,https://arxiv.org/pdf/2312.13206v4,['quantum machine learning'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Unmixing the Wilson line defect CFT. Part I: spectrum and kinematics,12.2023,https://arxiv.org/pdf/2312.12550v2,['AdS/CFT'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holography
Quantum Equation of Motion with Orbital Optimization for Computing Molecular Properties in Near-Term Quantum Computing,12.2023,https://arxiv.org/pdf/2312.12386v2,['quantum computer'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Numerical computation of quasinormal modes in the first-order approach to black hole perturbations in modified gravity,12.2023,https://arxiv.org/pdf/2312.11986v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
The rotating solutions beyond the spontaneous scalarization in Einstein-Maxwell-scalar theory,12.2023,https://arxiv.org/pdf/2312.11879v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Matrix models from black hole geometries,12.2023,https://arxiv.org/pdf/2312.11640v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Pseudospectrum of de Sitter black holes,12.2023,https://arxiv.org/pdf/2312.11630v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
The effect of stellar rotation on black hole mass and spin,12.2023,https://arxiv.org/pdf/2312.10400v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Interferometric Signatures of Black Holes with Multiple Photon Spheres,12.2023,https://arxiv.org/pdf/2312.10304v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Entanglement spectrum of matchgate circuits with universal and non-universal resources,12.2023,https://arxiv.org/pdf/2312.08447v2,['quantum circuit'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
The entropy of finite gravitating regions,12.2023,https://arxiv.org/pdf/2312.08434v3,['holography'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holography
Supporting traversable wormholes: the case for noncommutative geometry,12.2023,https://arxiv.org/pdf/2312.08392v2,"['black holes', 'traversable wormholes']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Black Holes and GR
Tailored and Externally Corrected Coupled Cluster with Quantum Inputs,12.2023,https://arxiv.org/pdf/2312.08110v2,['quantum computer'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Is there a black hole in the center of the Sun?,12.2023,https://arxiv.org/pdf/2312.07647v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
An eikonal-inspired approach to the gravitational scattering waveform,12.2023,https://arxiv.org/pdf/2312.07452v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
On the Backreaction of Dirac Matter in JT Gravity and SYK Model,12.2023,https://arxiv.org/pdf/2312.06128v2,['holography'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holography
Engineering Perturbative String Duals for Symmetric Product Orbifold CFTs,12.2023,https://arxiv.org/pdf/2312.05317v2,['AdS/CFT'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holography
Probing Off-diagonal Eigenstate Thermalization with Tensor Networks,12.2023,https://arxiv.org/pdf/2312.00736v2,['tensor networks'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tensor Networks
A Study of Primordial Very Massive Star Evolution. II. Stellar Rotation and Gamma-Ray Burst Progenitors,11.2023,https://arxiv.org/pdf/2311.18429v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Exponential acceleration of macroscopic quantum tunneling in a Floquet Ising model,11.2023,https://arxiv.org/pdf/2311.17814v2,['tensor network'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tensor Networks
A phenomenological gravitational waveform model of binary black holes incorporating horizon fluxes,11.2023,https://arxiv.org/pdf/2311.17554v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Problems in the astrophysics of accretion onto compact celestial bodies,11.2023,https://arxiv.org/pdf/2311.16013v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Bifurcation diagrams for spacetime singularities and black holes,11.2023,https://arxiv.org/pdf/2311.16000v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
On quantum channels that destroy negative conditional entropy,11.2023,https://arxiv.org/pdf/2311.15705v2,['quantum information theory'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
The Penrose Tiling is a Quantum Error-Correcting Code,11.2023,https://arxiv.org/pdf/2311.13040v2,['quantum error-correcting code'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Thin accretion disk images of rotating hairy Horndeski black holes,11.2023,https://arxiv.org/pdf/2311.12393v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Holography in Flat Spacetimes: the case for Carroll,11.2023,https://arxiv.org/pdf/2311.11246v2,"['AdS/CFT', 'holography']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holography
Scalarization of the Reissner-Nordström black hole with higher derivative gauge field corrections,11.2023,https://arxiv.org/pdf/2311.10858v3,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Delayed X-ray brightening accompanied by variable ionized absorption following a tidal disruption event,11.2023,https://arxiv.org/pdf/2311.09371v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Determining cosmological growth parameter for stellar-mass black holes,11.2023,https://arxiv.org/pdf/2311.09007v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Regularizing Parameterized Black Hole Spacetimes with Kerr Symmetries,11.2023,https://arxiv.org/pdf/2311.08659v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Self Dual Black Holes as the Hydrogen Atom,11.2023,https://arxiv.org/pdf/2311.07933v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Provably Trainable Rotationally Equivariant Quantum Machine Learning,11.2023,https://arxiv.org/pdf/2311.05873v3,['quantum machine learning'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Disentangling Quantum and Classical Contributions in Hybrid Quantum Machine Learning Architectures,11.2023,https://arxiv.org/pdf/2311.05559v2,['quantum circuit'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Multi-Agent Quantum Reinforcement Learning using Evolutionary Optimization,11.2023,https://arxiv.org/pdf/2311.05546v2,['quantum circuit'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Cosmic mysteries and the hydrogen 21-cm line: bridging the gap with lunar observations,11.2023,https://arxiv.org/pdf/2311.05366v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Refined symmetry-resolved Page curve and charged black holes,11.2023,https://arxiv.org/pdf/2311.04436v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Revisiting $α&#39;$ corrections to heterotic two-charge black holes,11.2023,https://arxiv.org/pdf/2311.03308v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Fluctuation in the Fidelity of Information Recovery from Hawking Radiation,11.2023,https://arxiv.org/pdf/2311.02881v2,['hawking radiation'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Holography Transformer,11.2023,https://arxiv.org/pdf/2311.01724v3,['holographic entanglement'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holography
Carrollian Supersymmetry and SYK-like models,11.2023,https://arxiv.org/pdf/2311.00039v2,['holography'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holography
Constraining primordial black hole masses through $f(R)$ gravity scalarons in Big Bang Nucleosynthesis,10.2023,https://arxiv.org/pdf/2310.19968v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Boundary correlators and the Schwarzian mode,10.2023,https://arxiv.org/pdf/2310.19885v3,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Lattice Boltzmann-Carleman quantum algorithm and circuit for fluid flows at moderate Reynolds number,10.2023,https://arxiv.org/pdf/2310.17973v4,['quantum circuit'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Spin-eccentricity interplay in merging binary black holes,10.2023,https://arxiv.org/pdf/2310.16893v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Quantumness near a Schwarzschild black hole,10.2023,https://arxiv.org/pdf/2310.15675v2,"['black holes', 'hawking radiation']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Dynamical Friction Models for Black-Hole Binary Formation in AGN Disks,10.2023,https://arxiv.org/pdf/2310.12208v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Horizonless black hole mimickers with spin,10.2023,https://arxiv.org/pdf/2310.12148v2,"['black holes', 'einstein equations']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
"From regular black holes to horizonless objects: quasi-normal modes, instabilities and spectroscopy",10.2023,https://arxiv.org/pdf/2310.11990v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Constraints on charged black holes from merger-ringdown signals in GWTC-3 and prospects for the Einstein Telescope,10.2023,https://arxiv.org/pdf/2310.10447v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Efficient Representation of Minimally Entangled Typical Thermal States in two dimensions via Projected Entangled Pair States,10.2023,https://arxiv.org/pdf/2310.08533v2,['tensor networks'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tensor Networks
A fast test for the identification and confirmation of massive black hole binaries,10.2023,https://arxiv.org/pdf/2310.06896v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Kerr black hole shadows from the axion-photon coupling,10.2023,https://arxiv.org/pdf/2310.06490v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
NUT Solutions in Einstein-Maxwell-scalar-Gauss-Bonnet Gravity,10.2023,https://arxiv.org/pdf/2310.04568v3,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Emergence of Species Scale Black Hole Horizons,10.2023,https://arxiv.org/pdf/2310.04488v3,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Unification of the Fundamental Forces in Higher-Order Differential Geometry,10.2023,https://arxiv.org/pdf/2310.04214v2,['geodesics'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Boundary signature of singularity in the presence of a shock wave,10.2023,https://arxiv.org/pdf/2310.03076v2,['geodesics'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Remnant loop quantum black holes,10.2023,https://arxiv.org/pdf/2310.01560v3,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Kerr-Vaidya type radiating black holes in semi-classical gravity with conformal anomaly,10.2023,https://arxiv.org/pdf/2310.00312v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Elastic Scattering of Cosmological Gravitational Wave Backgrounds: Primordial Black Holes and Stellar Objects,9.2023,https://arxiv.org/pdf/2309.15925v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Generalized Black Hole Entropy is von Neumann Entropy,9.2023,https://arxiv.org/pdf/2309.15897v3,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Plebanśki-Demiański à la Ehlers-Harrison: Exact Rotating and Accelerating Type I Black Holes,9.2023,https://arxiv.org/pdf/2309.13656v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
A new analytical model of magnetofluids surrounding rotating black holes,9.2023,https://arxiv.org/pdf/2309.13304v3,['geodesics'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Why is ${\rm Pb}^{208}$ the heaviest stable nuclide?,9.2023,https://arxiv.org/pdf/2309.13082v3,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
A Stringy Effect on Hawking Radiation,9.2023,https://arxiv.org/pdf/2309.12926v2,['hawking radiation'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
AT2022cmc: a Tidal Disruption Event with Two-component Jet in a Bondi-profile Circumnuclear Medium,9.2023,https://arxiv.org/pdf/2309.11800v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Quasinormal Modes of Optical Solitons,9.2023,https://arxiv.org/pdf/2309.10622v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
The effect of relativistic precession on light curves of tidal disruption events,9.2023,https://arxiv.org/pdf/2309.10040v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Relativistic perturbation theory for black-hole boson clouds,9.2023,https://arxiv.org/pdf/2309.10021v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Geometrically Taming Dynamical Entanglement Growth in Purified Quantum States,9.2023,https://arxiv.org/pdf/2309.07961v2,"['entanglement of purification', 'quantum information theory', 'tensor network']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Quantum Computers and Quantum Information
Influence Phase of a dS Observer I : Scalar Exchange,9.2023,https://arxiv.org/pdf/2309.07290v3,"['black holes', 'hawking radiation']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Memory Effect of Gravitational Wave Pulses in PP-Wave Spacetimes,9.2023,https://arxiv.org/pdf/2309.06208v3,['geodesics'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Measuring Black Hole Spins through X-ray Reflection Spectroscopy and the Relativistic Precession Model: the case of XTE J1859+226,9.2023,https://arxiv.org/pdf/2309.05018v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
Equivariant volume extremization and holography,9.2023,https://arxiv.org/pdf/2309.04425v3,['holography'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holography
XpookyNet: Advancement in Quantum System Analysis through Convolutional Neural Networks for Detection of Entanglement,9.2023,https://arxiv.org/pdf/2309.03890v3,['quantum information theory'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Quantum Computers and Quantum Information
Higher-order topological phases in crystalline and non-crystalline systems: a review,9.2023,https://arxiv.org/pdf/2309.03688v3,['hyperbolic lattices'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Tensor Networks
Uniform Asymptotic Approximation Method with Pöschl-Teller Potential,9.2023,https://arxiv.org/pdf/2309.03327v3,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
One-half reflected entropy is not a lower bound for entanglement of purification,9.2023,https://arxiv.org/pdf/2309.02506v2,"['entanglement of purification', 'tensor network']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Quantum Computers and Quantum Information
Hawking Radiation Under Generalized Uncertainty Principle,9.2023,https://arxiv.org/pdf/2309.01638v3,['hawking radiation'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
"The ${\cal N}=2,4$ Supersymmetric Linear $W_{\infty}[λ]$ Algebras for Generic $λ$ Parameter",9.2023,https://arxiv.org/pdf/2309.01537v2,['holography'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holography
Targeted Search for Gravitational Waves from Highly Spinning Light Compact Binaries,8.2023,https://arxiv.org/pdf/2308.16173v3,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
"Who knows what dark matter lurks in the heart of M87: The shadow knows, and so does the ringdown",8.2023,https://arxiv.org/pdf/2308.15682v2,['black holes'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Holes and GR
